"ActualTime {""replication"":{""duration-period"":""P7M"",""offset-date"":""2013-04-29"",""random-seed"":1100082332736,""setup-name"":""run1""},""epidemiology"":{""pathogen"":{""average-recovery-period"":""14 day"",""average-reproduction-period"":""12 day"",""beta-factor"":1,""last-outbreak-end-date"":""2000-06-30"",""next-outbreak-start-date"":""2013-05-07T08:09:10""},""vaccination"":{""acceptance-evaluator"":""nl.rivm.cib.demo.DemoModel$Medical$VaxAcceptanceEvaluator$Average"",""occasion"":{""affinity-dist"":""const(0.5)"",""clarity-dist"":""const(0.5)"",""proximity-dist"":""const(0.5)"",""recurrence"":""0 0 10 ? * MON-FRI *"",""utility-dist"":""const(0.5)""},""treatment-delay-dist"":""normal(0.5 week; 1.85 week)""}},""mobility"":{""society-goals"":{""career"":{""age-filter"":""[12.5 year; 70 year]"",""convene-timing"":""0 0 9 ? * MON-FRI"",""duration-dist"":""const(8 hr)"",""site-scope-km"":3E+1},""consort"":{""age-filter"":""[0 year; +inf)"",""capacity-dist"":""const( 200 )"",""convene-timing"":""0 0 14 ? * SUN"",""duration-dist"":""const(3 hr)"",""site-scope-km"":5E+1},""junior"":{""age-filter"":""[.5 year; 12.5 year]"",""convene-timing"":""0 0 8 ? * MON-FRI"",""duration-dist"":""const(6 hr)""},""leisure"":{""age-filter"":""[4 year; 70 year]"",""capacity-dist"":""tria( 50; 100; 200 )"",""convene-timing"":""0 0 11 ? * SAT"",""duration-dist"":""const(3 hr)"",""site-scope-km"":1E+1},""senior"":{""age-filter"":""[70 year; +inf)"",""capacity-dist"":""const( 100 )"",""convene-timing"":""0 0 10 ? * TUE-THU"",""duration-dist"":""const(5 hr)"",""site-scope-km"":1E+1}}},""demography"":{""hh-age-timeseries"":""dist/71486ned-TS-2010-2016.json"",""hh-birth-timeseries"":""dist/37201_TS_2010_2015.json"",""hh-dynamics-timeseries"":""dist/37230ned_TS_2012_2017.json"",""hh-partner-age-delta-dist"":""normal(-2 year; 2 year)"",""hh-partner-age-delta-range"":""[-5 year; 1 year]"",""pop-male-freq"":0.5,""population-size"":1E+5,""population-size-ref"":1.7E+7,""regional-resolution"":""MUNICIPAL""},""geography"":{""home-sites"":""dist/gm_pc6_centroid_density.json"",""primary-schools"":""dist/gm_pc4_po_pupils.json""},""hesitancy"":null}";VirtualTime;SUSCEPTIBLE;INFECTIVE;RECOVERED;VACCINATED;S_GG0111;S_GG0706;S_GG1009;S_GG1106;S_GG1413;S_GG1911;S_GG2014;S_GG2209;S_GG2514;S_GG2707;S_GG3109;S_GG3406;S_GG3606;S_GG4506;S_GG4607;S_GG4816;S_GG5006;S_GG5206;S_GG5406;S_GG5608;S_GG6011;S_GG6106;S_GG7014;S_GG7206;S_GG7306;I_GG0111;I_GG0706;I_GG1009;I_GG1106;I_GG1413;I_GG1911;I_GG2014;I_GG2209;I_GG2514;I_GG2707;I_GG3109;I_GG3406;I_GG3606;I_GG4506;I_GG4607;I_GG4816;I_GG5006;I_GG5206;I_GG5406;I_GG5608;I_GG6011;I_GG6106;I_GG7014;I_GG7206;I_GG7306;R_GG0111;R_GG0706;R_GG1009;R_GG1106;R_GG1413;R_GG1911;R_GG2014;R_GG2209;R_GG2514;R_GG2707;R_GG3109;R_GG3406;R_GG3606;R_GG4506;R_GG4607;R_GG4816;R_GG5006;R_GG5206;R_GG5406;R_GG5608;R_GG6011;R_GG6106;R_GG7014;R_GG7206;R_GG7306;V_GG0111;V_GG0706;V_GG1009;V_GG1106;V_GG1413;V_GG1911;V_GG2014;V_GG2209;V_GG2514;V_GG2707;V_GG3109;V_GG3406;V_GG3606;V_GG4506;V_GG4607;V_GG4816;V_GG5006;V_GG5206;V_GG5406;V_GG5608;V_GG6011;V_GG6106;V_GG7014;V_GG7206;V_GG7306
2017-12-19T13:38:24.846;2013-08-13;4952;0;1;95348;143;128;170;200;217;241;198;148;402;167;163;289;61;267;348;160;80;205;321;208;135;146;283;191;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3514;2828;2950;3583;4513;3869;3065;2296;7177;3553;2955;5716;1328;4548;6885;2646;2142;3969;5823;4181;2760;3456;6067;3839;1685
2017-12-19T13:38:25.715;2013-08-14;4947;0;1;95355;143;128;170;200;217;241;197;148;402;166;163;288;61;267;348;160;80;205;321;208;135;146;281;191;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3513;2828;2950;3583;4513;3869;3066;2296;7178;3554;2955;5719;1328;4549;6885;2646;2142;3969;5823;4181;2760;3456;6068;3839;1685
2017-12-19T13:38:26.533;2013-08-15;4945;0;1;95360;142;128;170;200;217;241;197;147;401;166;163;288;61;267;348;161;80;205;321;208;135;146;281;191;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3514;2828;2950;3583;4513;3869;3065;2297;7179;3555;2955;5720;1327;4549;6885;2646;2142;3969;5823;4181;2760;3456;6070;3839;1685
2017-12-19T13:38:28.263;2013-08-16;4944;0;1;95362;142;128;170;200;218;240;197;147;401;166;163;288;61;267;348;160;80;205;321;208;134;146;283;191;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3514;2828;2950;3583;4513;3870;3065;2297;7178;3555;2955;5720;1327;4549;6885;2647;2141;3969;5823;4181;2761;3456;6070;3839;1686
2017-12-19T13:38:29.059;2013-08-17;4942;0;1;95365;143;128;170;199;218;240;197;147;402;166;163;287;61;267;348;160;80;205;320;208;134;146;282;191;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3514;2828;2950;3584;4513;3870;3065;2297;7178;3555;2955;5720;1327;4549;6886;2647;2141;3968;5824;4181;2761;3456;6071;3839;1686
2017-12-19T13:38:29.52;2013-08-18;4944;0;1;95368;144;128;170;198;218;240;197;147;402;166;163;287;61;267;349;160;80;205;320;208;134;147;282;191;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3514;2828;2950;3585;4512;3870;3065;2297;7178;3555;2955;5720;1327;4549;6889;2646;2141;3968;5824;4181;2762;3456;6071;3839;1686
2017-12-19T13:38:30.788;2013-08-19;4937;0;1;95381;145;128;169;197;218;240;197;146;402;165;163;287;60;268;347;160;80;205;320;208;133;147;282;190;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3515;2828;2951;3586;4512;3870;3065;2298;7178;3556;2955;5720;1328;4549;6891;2647;2141;3968;5824;4181;2763;3456;6073;3840;1686
2017-12-19T13:38:31.598;2013-08-20;4932;0;1;95389;145;128;169;197;218;240;197;145;402;165;163;287;60;268;346;159;80;205;320;207;132;147;282;190;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3515;2828;2951;3586;4512;3869;3065;2299;7178;3556;2955;5720;1328;4549;6892;2649;2141;3968;5826;4182;2764;3456;6073;3841;1686
2017-12-19T13:38:32.394;2013-08-21;4931;0;1;95395;144;129;169;197;218;240;197;145;402;165;162;287;60;268;346;159;80;205;320;207;132;147;282;190;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3516;2828;2952;3586;4512;3869;3065;2303;7179;3555;2956;5720;1328;4549;6891;2649;2141;3968;5826;4182;2764;3456;6073;3841;1686
2017-12-19T13:38:33.329;2013-08-22;4925;0;1;95404;143;129;169;197;218;240;196;145;400;165;162;286;60;268;346;159;80;205;320;207;131;147;282;190;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3517;2828;2952;3586;4512;3869;3066;2303;7180;3557;2956;5721;1328;4549;6891;2649;2141;3968;5825;4182;2765;3456;6075;3842;1686
2017-12-19T13:38:34.016;2013-08-23;4922;0;1;95410;142;127;169;197;218;240;196;145;400;165;162;286;60;268;346;159;80;205;320;207;131;147;281;191;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3518;2830;2952;3586;4512;3869;3066;2303;7182;3557;2956;5721;1328;4549;6891;2649;2141;3968;5825;4182;2765;3456;6076;3842;1686
2017-12-19T13:38:34.737;2013-08-24;4920;0;1;95416;142;127;169;197;218;240;196;144;400;165;162;287;60;268;346;159;80;205;320;208;130;145;281;191;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3519;2830;2952;3586;4512;3869;3066;2304;7182;3558;2956;5721;1328;4550;6891;2649;2140;3968;5825;4182;2766;3457;6077;3842;1686
2017-12-19T13:38:35.422;2013-08-25;4917;0;1;95425;142;127;169;197;218;240;196;144;402;165;162;287;60;267;346;159;80;204;319;208;130;145;280;191;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3519;2830;2952;3586;4512;3871;3066;2304;7182;3557;2955;5721;1328;4551;6892;2649;2140;3969;5827;4182;2766;3460;6077;3842;1687
2017-12-19T13:38:36.364;2013-08-26;4918;0;1;95428;142;127;169;197;218;240;196;145;403;165;162;288;59;267;346;159;81;203;319;209;130;145;280;190;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3519;2830;2952;3586;4512;3870;3066;2304;7182;3557;2955;5721;1329;4551;6892;2649;2140;3970;5827;4182;2765;3460;6078;3843;1688
2017-12-19T13:38:37.448;2013-08-27;4909;0;1;95438;142;126;168;197;218;240;196;145;403;163;162;286;59;267;346;158;81;203;319;208;130;144;280;190;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3519;2831;2953;3587;4512;3870;3066;2304;7182;3558;2955;5723;1329;4551;6892;2650;2142;3970;5827;4183;2765;3461;6077;3843;1688
2017-12-19T13:38:38.188;2013-08-28;4907;0;1;95447;142;126;168;197;218;239;196;145;404;163;162;286;59;267;345;158;80;201;319;209;129;144;280;191;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3519;2831;2953;3587;4512;3871;3066;2304;7182;3558;2955;5723;1329;4551;6892;2650;2143;3972;5826;4183;2765;3461;6078;3848;1688
2017-12-19T13:38:38.946;2013-08-29;4904;0;1;95458;142;126;168;196;217;239;194;145;404;163;163;286;59;268;344;158;80;201;318;209;129;144;280;191;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3519;2831;2953;3588;4513;3871;3068;2304;7181;3558;2955;5731;1329;4550;6893;2650;2143;3972;5827;4183;2765;3461;6077;3848;1688
2017-12-19T13:38:39.631;2013-08-30;4897;0;1;95466;142;126;168;196;217;239;194;145;403;163;162;286;59;267;343;158;79;201;317;209;129;143;280;190;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3519;2831;2952;3588;4513;3871;3068;2304;7182;3558;2956;5731;1329;4551;6894;2651;2144;3972;5829;4183;2764;3462;6077;3849;1688
2017-12-19T13:38:40.324;2013-08-31;4892;0;1;95474;142;124;168;196;217;239;195;145;403;163;161;287;59;267;342;157;79;202;318;208;128;141;280;190;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3519;2833;2952;3588;4513;3871;3068;2302;7182;3558;2957;5733;1329;4551;6895;2652;2144;3972;5829;4185;2765;3463;6077;3849;1687
2017-12-19T13:38:40.884;2013-09-01;4894;0;1;95477;142;124;167;197;217;239;195;144;403;163;161;287;60;267;343;157;79;202;318;208;128;141;280;190;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3521;2832;2953;3588;4513;3870;3068;2303;7183;3558;2957;5733;1329;4551;6895;2652;2144;3972;5830;4185;2764;3463;6077;3849;1687
2017-12-19T13:38:42.136;2013-09-02;4896;0;1;95482;142;124;167;197;217;239;196;144;405;163;162;287;60;267;342;157;79;202;318;208;128;141;280;189;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3521;2832;2953;3588;4513;3870;3068;2303;7183;3558;2959;5733;1329;4551;6895;2652;2144;3972;5830;4185;2764;3463;6079;3850;1687
2017-12-19T13:38:43.384;2013-09-03;4893;0;1;95489;142;124;168;196;217;239;196;143;405;163;161;287;60;267;342;157;79;202;318;208;128;141;279;189;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3521;2832;2953;3589;4513;3870;3070;2304;7184;3560;2960;5733;1329;4551;6895;2651;2144;3972;5830;4185;2764;3463;6079;3850;1687
2017-12-19T13:38:44.141;2013-09-04;4891;0;1;95496;142;123;168;196;217;239;195;143;405;163;161;287;60;268;343;157;80;202;319;206;127;141;278;189;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3521;2833;2952;3589;4513;3870;3071;2304;7184;3560;2960;5735;1329;4551;6895;2652;2144;3971;5830;4187;2765;3463;6080;3850;1687
2017-12-19T13:38:45.678;2013-09-05;4896;0;1;95498;142;123;168;195;217;239;196;143;405;163;161;288;60;271;343;157;80;203;319;206;127;142;278;188;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3521;2833;2952;3590;4513;3870;3072;2304;7184;3559;2960;5734;1329;4551;6893;2650;2144;3973;5830;4187;2765;3466;6080;3851;1687
2017-12-19T13:38:46.601;2013-09-06;4896;0;1;95503;143;123;168;196;217;239;196;143;405;163;161;288;60;270;343;157;80;203;318;206;127;141;278;188;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3523;2832;2952;3590;4513;3870;3072;2304;7185;3559;2960;5734;1329;4552;6893;2650;2144;3973;5831;4188;2765;3467;6080;3851;1686
2017-12-19T13:38:47.591;2013-09-07;4890;0;1;95509;142;123;167;196;216;239;196;143;405;163;161;288;60;270;343;157;80;201;317;207;127;141;277;188;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3524;2832;2953;3590;4514;3870;3072;2304;7185;3559;2960;5734;1329;4551;6893;2650;2144;3975;5833;4188;2765;3467;6080;3851;1686
2017-12-19T13:38:48.672;2013-09-08;4890;0;1;95523;143;123;167;196;216;239;195;143;405;163;161;288;60;271;344;157;79;199;318;206;127;142;277;188;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3524;2832;2953;3590;4516;3870;3073;2304;7186;3559;2960;5735;1329;4551;6895;2650;2145;3977;5833;4189;2765;3469;6080;3851;1687
2017-12-19T13:38:49.765;2013-09-09;4892;0;1;95526;143;123;167;196;216;239;195;143;408;163;161;288;60;271;343;157;79;199;318;206;127;142;278;188;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3524;2832;2953;3590;4515;3869;3073;2304;7186;3559;2959;5736;1329;4551;6897;2650;2145;3977;5833;4189;2765;3469;6082;3851;1688
2017-12-19T13:38:50.664;2013-09-10;4892;0;1;95534;143;123;167;195;216;240;195;143;408;163;161;289;60;271;343;157;79;199;317;206;127;142;278;188;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3524;2832;2953;3591;4514;3869;3073;2304;7186;3559;2959;5736;1329;4551;6899;2650;2145;3977;5834;4189;2765;3469;6087;3851;1688
2017-12-19T13:38:51.468;2013-09-11;4893;0;1;95541;143;123;167;196;216;240;195;143;408;164;161;289;60;271;343;157;79;199;317;206;127;142;277;188;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3524;2832;2953;3591;4514;3869;3073;2304;7186;3559;2959;5736;1330;4551;6901;2650;2145;3977;5834;4190;2765;3469;6090;3851;1688
2017-12-19T13:38:52.717;2013-09-12;4880;0;1;95555;142;123;167;196;216;240;195;143;407;164;160;287;60;270;341;157;79;198;315;205;127;142;276;188;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3525;2832;2952;3591;4513;3869;3073;2304;7188;3559;2960;5738;1330;4552;6903;2650;2145;3978;5837;4191;2765;3468;6092;3852;1688
2017-12-19T13:38:53.674;2013-09-13;4879;0;1;95562;143;123;168;196;216;239;195;143;407;164;159;288;60;269;342;157;79;198;315;204;127;142;275;188;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3525;2832;2952;3591;4511;3869;3073;2304;7188;3559;2961;5738;1330;4553;6903;2650;2145;3978;5838;4192;2765;3472;6093;3852;1688
2017-12-19T13:38:55.985;2013-09-14;4877;0;1;95567;144;123;168;196;216;239;195;143;408;164;160;289;59;266;342;157;79;197;315;204;127;141;275;188;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3525;2832;2952;3591;4511;3868;3073;2304;7191;3559;2961;5738;1331;4555;6903;2649;2145;3979;5838;4192;2764;3473;6093;3852;1688
2017-12-19T13:38:56.513;2013-09-15;4878;0;1;95571;144;122;169;196;216;239;195;143;408;164;160;289;59;266;342;157;79;197;314;204;127;142;275;188;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3525;2833;2952;3591;4511;3868;3073;2304;7191;3559;2961;5737;1331;4555;6903;2649;2145;3979;5839;4192;2764;3473;6096;3852;1688
2017-12-19T13:38:57.509;2013-09-16;4874;0;1;95577;144;122;170;195;216;238;195;143;407;163;160;290;59;266;342;156;79;196;314;204;127;142;275;188;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3525;2833;2952;3592;4511;3869;3073;2304;7191;3560;2961;5737;1331;4556;6903;2649;2145;3980;5839;4192;2764;3473;6097;3852;1688
2017-12-19T13:38:58.239;2013-09-17;4868;0;1;95592;144;121;170;196;216;238;194;143;406;163;159;289;59;266;342;156;79;196;314;204;126;142;274;188;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3530;2834;2952;3592;4511;3869;3075;2304;7192;3560;2962;5738;1331;4556;6903;2650;2145;3980;5838;4192;2766;3473;6099;3852;1688
2017-12-19T13:38:58.993;2013-09-18;4863;0;1;95606;144;121;169;195;216;238;193;143;404;164;159;289;58;267;342;157;78;196;314;203;126;142;274;188;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3530;2834;2953;3593;4512;3869;3076;2303;7198;3560;2962;5738;1332;4556;6903;2650;2146;3980;5840;4193;2766;3473;6099;3852;1688
2017-12-19T13:38:59.728;2013-09-19;4859;0;1;95617;144;121;168;195;216;238;192;142;404;165;159;289;58;267;343;156;78;196;313;202;126;141;274;189;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3530;2834;2954;3593;4512;3869;3076;2304;7198;3560;2962;5742;1332;4556;6903;2651;2146;3980;5841;4194;2766;3475;6099;3852;1688
2017-12-19T13:39:00.404;2013-09-20;4853;0;1;95628;144;121;168;194;215;238;190;142;403;164;159;291;58;267;343;155;78;196;313;202;126;141;273;189;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3529;2834;2954;3594;4512;3869;3078;2304;7199;3561;2962;5742;1332;4557;6903;2652;2146;3980;5841;4195;2766;3475;6103;3852;1688
2017-12-19T13:39:01.122;2013-09-21;4851;0;1;95632;144;121;167;194;215;238;189;142;404;164;159;291;58;266;342;156;78;196;313;202;126;141;273;189;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3529;2834;2954;3594;4511;3869;3079;2304;7199;3561;2962;5746;1332;4557;6904;2652;2146;3980;5841;4195;2766;3475;6103;3852;1687
2017-12-19T13:39:01.593;2013-09-22;4849;0;1;95640;144;121;167;194;215;238;189;142;404;164;160;292;58;265;342;156;77;195;313;201;126;141;273;189;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3529;2834;2954;3594;4511;3869;3079;2304;7201;3561;2962;5746;1332;4558;6904;2654;2147;3981;5841;4196;2766;3475;6103;3852;1687
2017-12-19T13:39:02.46;2013-09-23;4849;0;1;95649;144;121;167;193;215;238;188;142;404;164;160;292;58;266;342;157;77;195;312;201;126;141;274;189;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3530;2834;2954;3595;4511;3869;3080;2304;7200;3561;2962;5746;1332;4558;6905;2654;2147;3981;5842;4196;2766;3475;6107;3852;1688
2017-12-19T13:39:03.126;2013-09-24;4847;0;1;95656;144;121;167;193;215;238;188;142;405;164;159;292;58;266;340;157;77;195;312;201;126;141;274;189;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3530;2834;2954;3595;4511;3869;3080;2304;7200;3561;2963;5749;1332;4558;6907;2654;2147;3981;5842;4197;2766;3475;6107;3852;1688
2017-12-19T13:39:03.816;2013-09-25;4839;0;1;95666;144;121;167;192;215;237;188;142;405;164;159;292;58;266;336;156;77;194;312;201;126;141;274;189;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3530;2834;2954;3596;4511;3870;3080;2304;7199;3561;2965;5749;1332;4558;6911;2654;2147;3982;5842;4199;2766;3475;6107;3852;1688
2017-12-19T13:39:04.656;2013-09-26;4835;0;1;95670;144;121;166;191;214;237;188;142;405;163;159;292;58;266;336;156;77;194;311;202;126;141;274;189;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3530;2834;2955;3597;4511;3870;3080;2304;7198;3562;2965;5749;1332;4558;6910;2654;2147;3982;5846;4198;2766;3475;6107;3852;1688
2017-12-19T13:39:05.954;2013-09-27;4830;0;1;95678;145;121;166;191;214;237;188;142;406;162;159;291;58;266;336;156;76;193;311;202;125;141;273;188;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3530;2834;2955;3597;4511;3870;3080;2304;7199;3563;2965;5750;1332;4557;6910;2654;2148;3983;5846;4198;2767;3476;6108;3853;1688
2017-12-19T13:39:06.649;2013-09-28;4829;0;1;95686;145;121;165;191;214;237;188;142;406;162;159;291;58;266;336;155;76;193;311;202;125;142;274;187;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3531;2834;2956;3597;4511;3872;3080;2304;7199;3562;2965;5750;1332;4557;6910;2655;2148;3983;5846;4198;2767;3476;6111;3854;1688
